ID,Mass,Bfld,Type
614380,2333635300.0,0.19843471,Isolated Central
614386,1320622800.0,0.12917578,Isolated Central
614417,2927585300.0,0.12928686,Isolated Central
614429,4310694400.0,0.14166012,Isolated Central
614441,2181953500.0,0.09294208,Isolated Central
614450,2667407600.0,0.10105821,Isolated Central
614463,5487835600.0,0.25446317,Isolated Central
614467,1875970200.0,0.054264933,Isolated Central
614485,3027408600.0,0.121270776,Isolated Central
614495,1162131000.0,0.07221624,Isolated Central
614502,2202914800.0,0.11865494,Isolated Central
614512,4001184000.0,0.17083928,Isolated Central
614520,3410482000.0,0.07666459,Isolated Central
614531,2875595500.0,0.082338706,Isolated Central
614540,1900836500.0,0.08362308,Isolated Central
614551,2525525200.0,0.10319273,Isolated Central
614558,1517222100.0,0.07321657,Isolated Central
614565,2373503000.0,0.25595984,Isolated Central
614576,4149599500.0,0.2551139,Isolated Central
614585,1800033000.0,0.108793244,Isolated Central
614606,2642436900.0,0.14048307,Isolated Central
614619,3677611500.0,0.09810007,Isolated Central
614624,3005960700.0,0.09154521,Isolated Central
614632,1768286300.0,0.050704207,Isolated Central
614644,3912169000.0,0.09162513,Isolated Central
614650,1923709700.0,0.072305,Isolated Central
614663,3464081000.0,0.15696724,Isolated Central
614671,5406708700.0,0.10633319,Isolated Central
614673,2462854100.0,0.076271035,Isolated Central
614684,4096662300.0,0.13049531,Isolated Central
614691,1380958600.0,0.17462258,Isolated Central
614704,2276622600.0,0.11095678,Isolated Central
614734,3159619000.0,0.10244573,Isolated Central
614744,2690619000.0,0.13834138,Isolated Central
614756,1862840700.0,0.17885026,Isolated Central
614769,2244221200.0,0.3867812,Isolated Central
614785,2429702000.0,0.15920171,Isolated Central
614796,2157830400.0,0.16556153,Isolated Central
614809,1399833200.0,0.10955304,Isolated Central
614826,1989945600.0,0.15981963,Isolated Central
614837,2687811800.0,0.059390824,Isolated Central
614849,3130606000.0,0.13577844,Isolated Central
614856,1611778200.0,0.053293996,Isolated Central
614871,2374025700.0,0.087246254,Isolated Central
614879,4675432400.0,0.07220133,Isolated Central
614885,3198858000.0,0.29214743,Isolated Central
614895,4605013500.0,0.101639345,Isolated Central
614904,2472722400.0,0.087689675,Isolated Central
614914,2955404300.0,2.6442013,Isolated Central
614924,3239468800.0,0.07468418,Isolated Central
614964,1508221800.0,0.07287015,Isolated Central
614975,3936301600.0,0.120578006,Isolated Central
614979,2345780200.0,0.08021505,Isolated Central
614993,3384897800.0,0.082187645,Isolated Central
615007,3429446700.0,0.12104323,Isolated Central
615017,1112245000.0,0.076981954,Isolated Central
615032,2389049900.0,0.07929065,Isolated Central
615039,1410265300.0,0.05015427,Isolated Central
615060,1240317300.0,0.10217582,Isolated Central
615098,3262558200.0,0.106229335,Isolated Central
615103,2265658000.0,0.16733743,Isolated Central
615111,1696624400.0,0.18651246,Isolated Central
615126,5292312000.0,0.21114095,Isolated Central
615133,3713872100.0,0.10099931,Isolated Central
615138,2621442600.0,0.08358695,Isolated Central
615151,1098387100.0,0.08547221,Isolated Central
615164,6826815500.0,0.074556924,Isolated Central
615172,2860014800.0,0.103888035,Isolated Central
615182,3947366700.0,0.14021811,Isolated Central
615190,2800084200.0,0.13706563,Isolated Central
615195,2506547200.0,0.16903163,Isolated Central
615214,2309482000.0,0.15427184,Isolated Central
615222,3181480000.0,0.08508129,Isolated Central
615231,3815134200.0,0.091614135,Isolated Central
615246,5151597600.0,0.11976927,Isolated Central
615252,2768860000.0,0.28823033,Isolated Central
615258,4027187200.0,0.13916671,Isolated Central
615282,3306249500.0,0.07832542,Isolated Central
615289,4293474800.0,0.093974955,Isolated Central
615292,1149946100.0,0.18677956,Isolated Central
615303,1898232400.0,0.15406269,Isolated Central
615313,1456442500.0,0.13097316,Isolated Central
615346,2277863200.0,0.13073124,Isolated Central
615350,5595385300.0,0.14910005,Isolated Central
615359,1799855200.0,0.14324097,Isolated Central
615369,3744743700.0,0.14097424,Isolated Central
615377,3175767800.0,0.16818199,Isolated Central
615390,1935785600.0,0.1182592,Isolated Central
615403,1374119800.0,0.068759866,Isolated Central
615413,1963939100.0,0.08021086,Isolated Central
615423,3227458600.0,0.10280051,Isolated Central
615434,1475756200.0,0.08425787,Isolated Central
615445,2947720400.0,0.10255344,Isolated Central
615463,5416656400.0,0.17298666,Isolated Central
615467,3847972600.0,0.13563609,Isolated Central
615481,2469762000.0,0.105114624,Isolated Central
615492,3652277800.0,0.18336038,Isolated Central
615501,1527207400.0,0.07397704,Isolated Central
615518,4995107000.0,0.09168844,Isolated Central
615538,1175577300.0,0.05463386,Isolated Central
615552,5350895000.0,0.29393333,Isolated Central
615565,2172156700.0,0.12106993,Isolated Central
615576,1109231700.0,0.09493522,Isolated Central
615592,3232089900.0,0.14143264,Isolated Central
615599,2858204700.0,0.091270976,Isolated Central
615604,1970265600.0,0.12169126,Isolated Central
615618,2714264800.0,0.08884824,Isolated Central
615629,2450549500.0,0.11944741,Isolated Central
615643,1418608600.0,0.07700248,Isolated Central
615652,4289496600.0,0.11979046,Isolated Central
615663,2161398800.0,0.13965857,Isolated Central
615673,4032179500.0,0.07989669,Isolated Central
615686,1543409400.0,0.09551341,Isolated Central
615698,5537854500.0,0.14678013,Isolated Central
615707,1772627300.0,0.06988138,Isolated Central
615737,1634302700.0,0.06014424,Isolated Central
615762,11427793000.0,0.3763554,Isolated Central
615766,3454408200.0,0.10219786,Isolated Central
615775,1051250800.0,0.057977177,Isolated Central
615793,4283334700.0,0.14879984,Isolated Central
615796,1344058000.0,0.06234728,Isolated Central
615825,3228705300.0,0.11902082,Isolated Central
615832,1673985500.0,0.088638864,Isolated Central
615851,2983469000.0,0.2594065,Isolated Central
615857,1622014700.0,0.12900202,Isolated Central
615868,3761593900.0,0.11170172,Isolated Central
615872,1298787500.0,0.08071342,Isolated Central
615893,2674489300.0,0.12430958,Isolated Central
615900,2448994000.0,0.06977202,Isolated Central
615939,4340037600.0,0.13167247,Isolated Central
615950,1673680000.0,0.08927602,Isolated Central
615961,4416511500.0,0.12714309,Isolated Central
615971,1109596200.0,0.13403086,Isolated Central
615983,5660628500.0,0.18229826,Isolated Central
615995,2078230300.0,0.10223002,Isolated Central
616007,10454035000.0,0.20643117,Isolated Central
616009,3503521800.0,0.0803216,Isolated Central
616013,2681270000.0,0.085687935,Isolated Central
616023,2179718400.0,0.20083278,Isolated Central
616030,2539001600.0,0.09203884,Isolated Central
616042,4309244400.0,0.0980703,Isolated Central
616047,3746862800.0,0.115351185,Isolated Central
616055,2709352200.0,0.1769107,Isolated Central
616064,4360154600.0,0.22837067,Isolated Central
616075,3106535200.0,0.06458733,Isolated Central
616083,2446198800.0,0.070252135,Isolated Central
616089,3427589000.0,0.068184786,Isolated Central
616110,4814042000.0,0.109393835,Isolated Central
616116,2487970600.0,0.08503287,Isolated Central
616162,1706945900.0,0.09214909,Isolated Central
616173,5446432000.0,0.15397674,Isolated Central
616179,3787629600.0,0.3977888,Isolated Central
616191,3947580200.0,0.1115444,Isolated Central
616201,3642065000.0,0.07767668,Isolated Central
616213,1772209300.0,0.36099586,Isolated Central
616224,1511848100.0,0.13244474,Isolated Central
616239,5745902600.0,0.17455845,Isolated Central
616254,1034524800.0,0.0693179,Isolated Central
616267,2372306400.0,0.15023524,Isolated Central
616277,2831070500.0,0.08717935,Isolated Central
616286,3655776000.0,0.19371518,Isolated Central
616295,1902101500.0,0.07179629,Isolated Central
616323,2065190800.0,0.07056398,Isolated Central
616340,3106269400.0,0.065904796,Isolated Central
616352,1526371000.0,0.06226911,Isolated Central
616362,2645066200.0,0.10114161,Isolated Central
616370,3658808300.0,0.1495313,Isolated Central
616381,2255036700.0,0.11562225,Isolated Central
616389,2614692600.0,0.09291884,Isolated Central
616401,4406946000.0,0.167239,Isolated Central
616409,3392262000.0,0.18625644,Isolated Central
616415,2473570000.0,0.16375943,Isolated Central
616422,2930085600.0,0.16805154,Isolated Central
616428,1274045800.0,0.077861235,Isolated Central
616443,2831264500.0,0.18817848,Isolated Central
616450,1079046300.0,0.14246865,Isolated Central
616464,2557394000.0,0.072174884,Isolated Central
616471,1681353900.0,0.073522456,Isolated Central
616487,1524119900.0,0.12618181,Isolated Central
616494,3814077200.0,0.10899821,Isolated Central
616503,2479555600.0,0.1047802,Isolated Central
616518,1879864800.0,0.2000912,Isolated Central
616543,2875857200.0,0.17948647,Isolated Central
616552,1546547200.0,0.09510337,Isolated Central
616568,2485582600.0,0.077490814,Isolated Central
616581,1695146000.0,0.11730975,Isolated Central
616592,2274643700.0,0.059155,Isolated Central
616599,1892452100.0,0.10328999,Isolated Central
616612,1515491100.0,0.12856242,Isolated Central
616621,1429818000.0,0.10086984,Isolated Central
616628,3715555000.0,0.11172826,Isolated Central
616636,3302288100.0,0.19866991,Isolated Central
616649,1802772400.0,0.08240172,Isolated Central
616655,3030890800.0,0.18633184,Isolated Central
616664,1576083500.0,0.08263484,Isolated Central
616678,3048450800.0,0.13231856,Isolated Central
616691,1899693700.0,0.14613687,Isolated Central
616698,4206530800.0,0.111424714,Isolated Central
616702,4532023000.0,0.08076062,Isolated Central
616713,1323189600.0,0.13282907,Isolated Central
616732,1550535200.0,0.15218116,Isolated Central
616743,2184470500.0,0.09465399,Isolated Central
616754,2287260000.0,0.16092013,Isolated Central
616768,1146467500.0,0.0557126,Isolated Central
616783,6112077000.0,0.13723363,Isolated Central
616789,3727714800.0,0.097227015,Isolated Central
616810,6284899300.0,0.3204402,Isolated Central
616813,3042614500.0,0.08835877,Isolated Central
616825,1724196100.0,0.09544796,Isolated Central
616850,2780198700.0,0.13302127,Isolated Central
616859,2285155300.0,0.079160385,Isolated Central
616870,2604694300.0,0.07789912,Isolated Central
616878,2003440900.0,0.17447345,Isolated Central
616882,2256183800.0,0.16955781,Isolated Central
616895,2218643200.0,0.0687192,Isolated Central
616905,2632135700.0,0.23863725,Isolated Central
616918,2666100200.0,0.09203528,Isolated Central
616930,1224108000.0,0.06934655,Isolated Central
616940,1505357600.0,0.06447284,Isolated Central
616948,2976652800.0,0.18954194,Isolated Central
616955,3530886400.0,0.08159469,Isolated Central
616966,3635005700.0,0.11377592,Isolated Central
616971,2141666600.0,0.18598168,Isolated Central
616991,2120749200.0,0.41569972,Isolated Central
617000,2751806200.0,0.35572976,Isolated Central
617005,2803443700.0,0.15141195,Isolated Central
617010,1847417600.0,0.1347272,Isolated Central
617013,1548840700.0,0.1883037,Isolated Central
617023,5370688500.0,0.15276046,Isolated Central
617044,2544532500.0,0.09908754,Isolated Central
617058,1822514400.0,0.12227942,Isolated Central
617066,5167616000.0,0.5510735,Isolated Central
617094,2421611800.0,0.08276104,Isolated Central
617106,9215503000.0,0.23679058,Isolated Central
617114,3458726700.0,0.10166102,Isolated Central
617127,2479321600.0,0.088458836,Isolated Central
617134,3982513400.0,0.0740916,Isolated Central
617140,1647571700.0,0.052732345,Isolated Central
617154,2263329800.0,0.18710054,Isolated Central
617175,2619539200.0,0.17639679,Isolated Central
617181,4180720000.0,0.15415952,Isolated Central
617187,1808935600.0,0.10643503,Isolated Central
617206,3813723000.0,0.13947167,Isolated Central
617211,2726812400.0,0.08715195,Isolated Central
617240,1083532200.0,0.10135601,Isolated Central
617256,2384484000.0,0.1567684,Isolated Central
617259,1599210400.0,0.18780027,Isolated Central
617282,3499841300.0,0.0983132,Isolated Central
617291,4404351000.0,0.115957,Isolated Central
617299,2068027100.0,0.10257889,Isolated Central
617308,3031894800.0,0.15222965,Isolated Central
617334,3316893200.0,0.16733769,Isolated Central
617343,5816119300.0,0.15641572,Isolated Central
617347,1728470000.0,0.06992563,Isolated Central
617359,1190713300.0,0.08544774,Isolated Central
617385,2505352700.0,0.0789525,Isolated Central
617399,1444798000.0,0.06311047,Isolated Central
617411,1682127700.0,0.1273329,Isolated Central
617419,1361285200.0,0.081482716,Isolated Central
617442,7981597700.0,0.18326579,Isolated Central
617446,1762060000.0,0.082704335,Isolated Central
617453,1937513000.0,0.098319195,Isolated Central
617467,1390333800.0,0.0879268,Isolated Central
617492,3364801500.0,0.12916823,Isolated Central
617503,2481302500.0,0.08170771,Isolated Central
617514,6584999000.0,0.09163675,Isolated Central
617520,1013658750.0,0.14750503,Isolated Central
617528,1136603600.0,0.060470436,Isolated Central
617537,2584552000.0,0.11658338,Isolated Central
617547,3904994800.0,0.103736944,Isolated Central
617553,2655548700.0,0.10084358,Isolated Central
617559,2284790500.0,0.07218672,Isolated Central
617580,1278859500.0,0.06818558,Isolated Central
617590,2031869300.0,0.09507715,Isolated Central
617598,3192591400.0,0.14191455,Isolated Central
617610,1421841000.0,0.11856285,Isolated Central
617620,3768464400.0,0.12791401,Isolated Central
617630,3109819100.0,0.191639,Isolated Central
617636,1556317200.0,0.091079935,Isolated Central
617644,1338235000.0,0.073980704,Isolated Central
617651,1919352300.0,0.14894089,Isolated Central
617661,4166265900.0,0.1371808,Isolated Central
617666,3410944500.0,0.15159844,Isolated Central
617679,1618841300.0,0.07564648,Isolated Central
617691,3552038000.0,0.20042954,Isolated Central
617698,3871128800.0,0.122154534,Isolated Central
617703,2614147800.0,0.09686756,Isolated Central
617721,1553820700.0,0.094411045,Isolated Central
617737,2112550300.0,0.06415539,Isolated Central
617749,3714643200.0,0.12037111,Isolated Central
617756,2642287000.0,0.07827837,Isolated Central
617762,1701652400.0,0.06522757,Isolated Central
617773,1502487700.0,0.11853087,Isolated Central
617787,2139473700.0,0.10050141,Isolated Central
617793,4950976000.0,0.23655902,Isolated Central
617799,2764440300.0,0.104305334,Isolated Central
617815,1219220500.0,0.055470068,Isolated Central
617825,4070119700.0,0.09860722,Isolated Central
617835,2488974300.0,0.14122112,Isolated Central
617863,3796186400.0,0.101521336,Isolated Central
617870,2421422300.0,0.09587785,Isolated Central
617874,5138360300.0,0.11676545,Isolated Central
617877,2728302000.0,0.10695235,Isolated Central
617950,1301760400.0,0.086936414,Isolated Central
617962,2868675300.0,0.20400031,Isolated Central
617971,1654963100.0,0.067799464,Isolated Central
617983,2080659100.0,0.07521402,Isolated Central
617993,2367914500.0,0.072570845,Isolated Central
618006,1188125200.0,0.059525378,Isolated Central
618021,2131369900.0,0.17411466,Isolated Central
618034,2858748400.0,0.11087621,Isolated Central
618041,1108396900.0,0.15839845,Isolated Central
618076,1629537700.0,0.09717236,Isolated Central
618088,2239158800.0,0.10335886,Isolated Central
618097,1277300900.0,0.07679301,Isolated Central
618102,2486633500.0,0.103075534,Isolated Central
618110,3068407600.0,0.08725549,Isolated Central
618119,2186473000.0,0.06959546,Isolated Central
618142,3321899000.0,0.071918085,Isolated Central
618157,1948177800.0,0.18993634,Isolated Central
618170,1076356700.0,0.08775609,Isolated Central
618186,4726644700.0,0.1825295,Isolated Central
618208,3042539000.0,0.10443676,Isolated Central
618216,1498428200.0,0.079308644,Isolated Central
618236,2444268000.0,0.09295784,Isolated Central
618243,2523208000.0,0.10054401,Isolated Central
618251,4285602600.0,0.29713908,Isolated Central
618258,1442436500.0,0.083948635,Isolated Central
618271,3927966000.0,0.43321675,Isolated Central
